Unnamed: 0,id_job,feature_type_1_stand_0,feature_type_1_stand_1,feature_type_1_stand_2,feature_type_1_stand_3,feature_type_1_stand_4,feature_type_1_stand_5,feature_type_1_stand_6,feature_type_1_stand_7,feature_type_1_stand_8,feature_type_1_stand_9,max_feature_type_1_index
33,-45363373333293383061,-0.4494716449808531,-0.8622314751990626,0.5776403788757611,0.5824331515573243,0.2931097615541423,0.09345575454771601,0.48746280503770356,0.5928840942632558,0.16499907087440463,0.1159915052492897,7
34,45262307127324872451,2.5790048596564032,2.2108557708208103,1.466446842374133,2.0740078154749026,1.5790041773265766,0.9694110251398046,1.4048701683824303,2.200630591278846,2.09692817056016,2.434182373500715,0
35,67816067914652514701,0.020825893325822062,0.5360105335184849,0.21055608338212412,-0.0011537965449565698,0.20694720104012826,0.25563757197417153,0.26199054757885093,-0.09751364291164547,0.4785021286597484,-0.7722975899908637,1
36,-67040519661051410441,1.3977692167332663,1.5426094387658422,1.131157249639788,1.6777037848151872,0.6094027052131806,0.5930104435190457,1.1145860474435014,1.8336910873425707,1.4065069065485605,1.9512720922978384,9
37,-38296899818896004621,0.8186342438715428,0.6721974442284215,0.5227222559278939,0.36505119381148876,0.5690480882635789,0.3753225495402196,0.691026826953996,0.013840830826241273,1.00904576491187,-0.0988814180382286,8
38,41950920597671086391,-0.1998445015059729,0.5478528735802183,0.865237917471169,1.023049658219075,-0.518345238729735,-0.7538791953220572,0.7193249645298043,0.06898780829643404,0.6946495360217239,1.1482676109398435,9
39,-81318683814406120021,0.46516220871111025,0.716183278743432,0.8804126619699215,1.0205414048604695,0.053163390502458004,0.45597981703038204,0.789613886895519,0.7593855454713342,1.0179774759598856,1.2623496269120826,9
40,75966045522476327811,1.1331644446498927,1.2313250714288448,0.801648511952586,1.1275602148276502,0.41526427772590857,-0.4702778354372922,0.940233006250624,1.2079849968153942,1.1939321836057917,0.6454206667515269,1
41,58541762558718573931,0.10669763068118167,0.575766960868591,0.6527914944886314,0.8658657810797793,0.8100851246382252,0.20706975499084831,0.5842241786840134,1.0754201471274336,0.5267333683190328,1.0552298503411233,7
42,-6925208943535178621,-0.3775790276600875,-0.5018859847491686,0.4461259265532371,0.5540062801597924,0.38581631400593003,0.2330882283747708,0.33045378364935246,0.49637688369042027,0.1730376108176177,-0.021349950872629034,3
43,-23082532153777184291,0.6369056834218284,0.5013293947662651,-2.085888584095783,-1.1357203990876439,0.4697975438740187,-0.3722749190245141,-1.0552421144176067,0.38290137235752525,-0.9961233653676125,0.4549147760017683,0
44,55190923968841846581,-1.2392919269353775,-0.39107551702866117,0.6260550398955906,0.6677137657499211,-0.07008179099227038,-0.26646646059655893,0.5285407466800053,-0.2809833948797833,0.08907952696627218,0.41947181958320745,3
45,73800488577745907561,0.4831353630413019,1.0274676460804304,0.8334432147118779,0.9728845910469591,0.9235143182262937,0.49414024466013606,0.8179120244713265,1.1973798088403573,1.0135116204358783,1.2756407355690422,9
46,78151147748248002741,0.41923081431173276,0.4539600345193303,0.03279479068245004,-0.315521550823549,0.2407578260519564,0.08565021253253888,0.4719444715283905,-0.9066894854069597,0.3963303870180058,-1.5974539191104584,6
47,-28517555628796346111,-0.2457758959053504,0.3617589583244051,0.5574073862107574,0.516382479780705,0.18622455990384632,0.548779038766376,0.5294535898276119,-0.563081395015765,0.7750349354538636,0.237826667938089,8
48,70712768844485524521,-1.8164298826493022,-0.7006681214996968,0.47069456050359904,0.5523341112540544,0.26038980186527627,-0.2196332085054961,0.2099584881652691,0.46031924457529416,-0.6549320033334206,0.5822879006309669,9
49,-37814887720856072221,0.4322114257724262,0.5622328579408951,0.2799263439478511,0.02225656813536437,0.5646854269717305,0.12901433483907795,0.6426461401308415,0.10292440981655185,0.5097631173278032,0.01630819032209026,6
50,32236479506770464521,1.288931782178218,0.8337607979277873,1.1326024634015737,1.5974396773398014,0.6617546407153666,0.39353548090896595,0.9657926143836106,1.5558351623966045,1.243949765474678,1.4738997730353611,3
51,54919839211183644251,0.4032546771293399,-0.23627921479314334,0.28932023339945967,-0.09897567753058285,0.4948828463021501,0.4733254659529977,0.36149045066798063,-0.8663897711018194,0.7893256731306888,-2.155680482702775,8
52,-25852240005996494591,-0.1609026671238913,-0.693055188602868,-0.5322837901758648,-0.8798785565098524,-0.11479906923372052,0.22961909859024807,-0.3906923029599345,-0.7518537409714207,-0.675474938743856,-0.6283105795404645,5
53,47690295638800215861,-0.003138312447766101,0.5258599563227135,-1.6349818904185602,-1.3681518769851135,-0.31657215398172717,-0.09387725381653324,-0.9685220153949713,0.2715468986196373,-1.6856514582744107,0.25776333092352915,1
54,-331185330655802331,0.8935223869140066,0.7347926702690133,-0.8950324443841436,-1.5512543721633365,0.36400300754668596,0.3154800607571956,-0.7165773066555244,-0.5779286581808162,-0.8478569619705554,-0.8941327526796631,0
55,-64008775092307605541,1.394773691011568,1.417418986684658,0.9678480945579727,1.2028078155858242,1.0816607900558135,0.25823941931256356,1.0068705560259124,1.5399273804340485,0.9340193921085401,1.5769058651268002,9
56,40554169745818510551,0.45817264869381435,-0.4485954544713666,0.14046321593550504,-0.06887663722731294,0.3160137333363484,0.40220830537027374,0.2501235866599642,-0.8197269440116575,0.5821099768167289,-1.6794157558283787,8
57,-89775309751279804441,-0.9946573263299944,-0.9578160771259123,0.5631882412579015,0.45534831472129755,-0.09952975471225019,0.2001314954218019,0.4290408435908756,-0.475058334822958,0.3141586453762632,-0.07672957027662872,2
58,8782551586028981231,-0.28072369599183433,0.22641792904744934,0.43239639581627104,0.24214677923980546,0.2047658703942041,0.32588745011076475,0.2966785871879055,0.16761605646427674,0.4249118623716553,-0.14207752117334846,2
59,53435329696538594401,-0.7969526286978881,-0.16353341155677925,0.4865919118832446,0.6317621342765717,0.32364839059708417,-0.29248493398048236,0.3277152542065327,0.8442270492716293,-0.12170885376689358,0.6996926937674455,7
60,26776294600907075771,0.588977271874652,0.8472949008554833,0.966402880796187,1.214512997925984,-0.21841227491512905,-0.23611157498198107,1.0561640859966734,0.13792153013417321,1.2171546323306315,1.2302294476577627,9
61,8741489652075723221,0.9134925583919972,-0.506115391914073,1.1593389179946136,1.548110694620555,0.4447122414458884,-0.9056536233949444,0.9895265362213851,1.3702443728334583,1.3332668759548334,1.0851348448192835,3
62,-18368276550964946471,0.30939487118278497,0.41589537003518695,-1.6024645807783762,-0.8439269250365029,0.5210588140532425,-0.2612627659197738,-1.2104254495107447,0.24185237228953496,-1.1872619817951453,0.5590284604812872,9
63,43489995743897612981,-0.36060438190379634,-0.5577141593259123,0.6065446541114797,0.5657114624999524,-0.23695358540548683,-0.9759035015315376,0.7147607487917704,0.5812183874907142,0.3775737938171733,0.16583316271289003,6
64,87016955643107183841,0.10669763068118167,-0.14154049429927357,0.3536322457989355,0.3892976429446782,0.3760003260992701,0.19666236563727818,0.1780089779990353,0.69787545521612,0.1694649263984119,0.5036488410772875,7
65,-3463106301129280801,-0.23678931874025455,0.5148634976939611,0.7156582931263206,0.524743324309391,0.170955245382376,0.051826197133438286,0.6773341797398961,0.45607716938527987,0.5642465547206978,0.5114019877938478,2
66,-86685232074681442331,0.6458922605869242,0.2281096919134111,1.0776843404537064,1.4151732666144476,0.9845915763121774,0.6988189019470009,1.047948497668213,1.3872126735935177,1.0751404266671856,1.153805572880243,3
67,85008215675751595021,0.5270697402928817,0.695882124351889,-3.133668561390612,-1.7978992857595726,-0.18242031925737676,-0.034034765033509204,-1.7161405532848526,0.43698783103021327,-2.166177512657645,0.5468449442124074,1
68,-85078125107778891041,-0.08102198121192929,-1.0584759676506483,0.44251289214877254,0.36087077154714625,0.08043002357651365,0.22875181614411738,0.5002426091041979,-0.07206119177155741,0.39007818928439564,-0.11992567341174859,6
69,-69482532847111671971,0.8186342438715428,0.6721974442284215,0.5227222559278939,0.36505119381148876,0.5690480882635789,0.3753225495402196,0.691026826953996,0.013840830826241273,1.00904576491187,-0.0988814180382286,8
70,-38773423458362763531,-1.651675967955881,-1.5516248430785553,0.31244365358803505,-0.0947952552662394,-2.301583041772932,-0.06525693309421773,0.34414643086345337,-1.398770207448671,0.1766102952368245,-0.8930251602915832,6
71,-712098688406002001,-1.2123321954400899,-1.6260624091808813,0.4533519953621669,0.2814427485246289,-0.207505621685507,0.14549270131556194,0.3833986862105409,0.050958988738870975,0.4240186912668538,-0.7235635249153446,2
72,45765684330890398571,0.6179340205177384,-0.47820130462570115,0.7069870105556049,0.6376147254466522,0.34873369302521445,0.5019457866753132,0.7950909457811596,0.4741059889428418,0.9411647609469528,-0.38464025416286723,8
73,-39121253163003526151,-0.5103806679887252,-0.11616405130984438,0.43167378893537733,0.21121165448366705,-0.10716441197298475,0.4767945957375204,0.4007427060150682,-2.319300523681872,0.6321275586856152,-0.6194498404358256,8
74,-8199299967760635261,-0.8448810402450655,-2.241018210958048,0.3182245086351791,-0.1449603224383553,-0.14315636763073825,0.3336929921259419,0.3131097638448252,-1.290597290103295,0.2561025235641628,-2.590964291218212,5
75,-63858165829929848381,0.14364244791546332,-0.06202763959906247,0.5689690963050447,0.34498516694264275,0.16768324941348975,0.3952700458012273,0.5979168258981133,0.30654401893725985,0.9170491411173105,-0.07229920072430923,8
76,38214472814206984951,0.5570249975098674,0.7483267731967091,0.2842619852332085,0.06907729749600532,0.43489625353922845,-0.4772160950063386,0.4975040796613771,0.1803422820343208,0.6196231632183938,-0.04017902146998929,1
77,-75653455389177446651,0.92946869557439,1.1323569437700707,0.4555198160048464,0.6969767216003225,0.8460770802959775,0.5236278478285832,0.6955910426920299,0.7689302146488675,0.9250876810605246,0.9101352475026443,1
78,54985877777529942001,0.6448937520130248,0.6848856657231357,-1.8748873748750314,-1.4810232781223747,0.4665255479051324,0.16977660980722403,-1.1565677038019495,-0.28628598886730233,-0.8308867109793258,-0.4555261669999863,1
79,-63245529900868590481,1.047292707294533,0.5580034507759907,0.6455654256797015,0.2538519615799655,0.5919520600457849,0.43516503832324366,0.7503616315484315,-0.5683839890032829,1.0885379932392083,-1.7846370326959775,8
80,-86288807291655242861,-0.06604435260343586,0.16889799160474295,-0.5337290039376507,-0.7318916083521111,0.43925891483107676,0.07784467051736174,-0.28571534098516527,0.5674316431231666,-1.0577521715989198,0.3120353579394489,7
81,-69113126705249125451,0.03480501336041608,0.03186519946182547,0.5668012756623659,0.5665475469528208,0.7075625842797788,-0.029698352802855776,0.5623159431414523,0.7074201243936533,0.3534581739875311,0.2832379558493686,4
82,-70852749299580241551,-1.719574550981049,-1.5846142189648134,0.3536322457989355,0.3809367984159922,0.16659258409052766,-0.19014560533704994,0.026477015496323766,0.213218364756935,-0.722813007298338,-0.0047360650514297435,3
83,12300765610021662131,-0.6082345082308778,-0.2768815235762293,0.534283966022182,0.487955608383173,0.10224333003575767,0.3276220150030261,0.4856371187424904,-0.15902373316685967,0.700901733755335,-0.02910309758918936,8
84,-85917296905227129951,-0.007132346743364867,0.38206011271594803,0.6347263224663063,0.5021690440819394,0.3607310115777985,0.4733254659529977,0.5951782964552936,-0.12084505645672639,0.7652100533010466,0.3419403524176079,8
85,8489757232321685541,-0.14692354708929728,-0.1559204786599504,0.7684085954315091,0.8641936121740413,0.09024601148317357,-0.34625644564059066,0.6554259441973358,0.9280080342744208,0.6464182963624404,0.6476358515276867,7
86,52139129722678158471,0.16560963654125377,0.3329989896030514,0.2625837788064189,0.1351279692726247,-0.44527066209126714,0.07611010562510037,0.17070623281818156,0.3044229813422527,0.062284393822225614,0.08608651077113072,1
87,35329965067451466461,-0.6411852911695617,-2.1648888819897603,0.801648511952586,0.744633535413832,-1.2818109648032747,0.46291807659942846,0.7321047685962977,-0.41885083855526284,0.6973290493361293,-0.31486193371382676,2
88,-1317516093200937781,0.5570249975098674,0.7483267731967091,0.2842619852332085,0.06907729749600532,0.43489625353922845,-0.4772160950063386,0.4975040796613771,0.1803422820343208,0.6196231632183938,-0.04017902146998929,1
89,-86492751697579850191,-1.0645529265029612,-1.2031216926903945,-0.8386691076744905,-1.3731683837023254,-0.1682416700588685,-0.15371974259955729,-0.6280315213376749,-0.7115540266662803,-1.3239171608297824,-0.7147027858107043,5
90,53035997846524083181,-0.8119302573063805,0.37275541695315745,0.7814155192875822,1.0222135737662066,-0.9742433437279342,0.4134829771699736,0.686462611215963,0.19837110159188384,0.5490626459390712,1.0640905894457635,9
91,-57170651180920134691,0.8475909925146281,0.5495446364461809,-0.5460133209128316,-0.7343998617107167,0.593042725368747,0.4221558016312814,-0.2829768115423445,-0.6309545980560006,-0.12528153818610038,-0.6748294598398253,0
92,-68765977492148628501,0.5310637745884793,0.72295033020728,0.27414548890070706,0.7922903492273424,0.7795464955952833,0.4525106872458593,-4.849018235871023,1.0234547260497528,0.420446006847648,1.029755225415284,9
93,25184661987931973731,-2.6771442733506925,-2.8399022655085764,0.42227989948376876,0.05820819960871382,-2.0321887070012683,-0.10255007827784106,0.3633161369631938,-1.7073811775222443,-0.11634982713808487,-1.958529037624537,2
94,73201716536976302421,0.2135380480884301,0.702649175815737,0.19610394576426438,0.3583625181885398,0.24948314863565424,-3.405161633143855,0.1935273115083484,0.7657486582563567,0.004228272010125204,0.5989017864521662,7
95,60372496189945397931,-0.6142255596742753,-0.4942730518523397,0.36158092148875826,-0.1140251976822178,0.3301923825348579,0.27905419801970294,0.27477035164534425,-0.09327156772163119,0.24538447030654334,-0.999354029547263,2
96,39084881377227173321,0.6978147064297003,0.22472616618148664,-2.6285663516464153,-1.858933450818981,0.38254431803704253,0.03274598331856128,-1.5207921196970204,-0.23538108658712503,-1.4891538152180692,-0.5762537373007057,0
97,-406621246715162821,0.10969315640287992,0.27124964499544063,-2.3633696263586894,-2.30623863310368,0.12078464052611423,-0.14678148303051083,-1.6065993755720493,-0.8780554778743598,-1.629381678671913,-1.8411242444880571,1
98,-27523453891283278891,1.4866364798103242,1.5603729488584426,0.6629079908211328,1.1643479307538682,1.0489408303669474,0.2573721368664329,0.794178102633553,1.3405498465033547,1.1153331263832549,1.4451023709452808,1
99,62465759407142412651,0.8665626554187191,1.424186038148506,1.0083140798879804,1.4736991783152495,1.205996636873504,0.5149550233672754,0.8644670249992678,1.5897717639167221,1.2055434079682117,1.7762724949811992,9
100,40630329491432477961,-0.49240751365853347,-1.254720460102234,-0.7505110682055465,-1.4534324911777103,0.04552873324172344,-0.0773988873400483,-0.5696095598908469,-0.10811883088668235,-1.557927990287789,-0.6548927968543852,4
101,22557390718472766041,0.7796924094894613,0.7703196904542139,-2.577983869983906,-1.8045879613825215,0.4501655680606988,0.05529532691796103,-1.4505031973313047,-0.24492575576465833,-1.378400598222677,-0.36470359117742707,0
102,-40466878420011025061,-0.8279063944887732,-0.6389187768920861,0.43456421645894977,0.48293910166596105,-0.09516709342040065,0.08565021253253888,0.34505927401105996,-0.15266062038183706,-0.26997525716395165,0.19795334196720996,3
103,-45337644743365701761,0.3323605683824737,0.08515572973962651,-0.8285526113419891,-0.7059729903131847,0.4959735116251122,0.2174771443444175,-0.7594809345930383,-0.0519113346189872,-0.8085574333592874,0.0993776194280904,4
104,8377627193194045321,1.3368601937253954,1.4089601723548484,0.8999230477540324,0.9143586793461572,1.1667326852468654,0.6138252222261841,0.9210633001508826,1.347973478085881,1.0528111490471463,1.4617162567664814,9
105,61985536198664856721,0.18458129944534488,-0.6710622713453632,0.8341658215927708,0.9494742263666391,-1.5871972552326912,-0.24044798721263547,0.8882009468370422,0.03717224437132337,0.9840369739774274,0.6033321560044869,8
106,-66304859824350665161,-1.651675967955881,-1.5516248430785553,0.31244365358803505,-0.0947952552662394,-2.301583041772932,-0.06525693309421773,0.34414643086345337,-1.398770207448671,0.1766102952368245,-0.8930251602915832,6
107,83779938972198179041,-0.23079826729685807,0.6366704240432209,0.7936998362627632,0.9394412129322152,0.8264451044826588,0.19752964808340887,0.7731827102385984,0.9884576057321315,0.702688075964938,1.0463691112364844,9
108,39030439177427570091,0.6329116491262307,0.39728597850960573,-2.6300115654082012,-1.8547530285546374,0.2614804671882383,-0.021892810787678643,-1.4915811389736064,-0.9544128312946252,-1.4614655109692212,-0.41454524864102615,0
109,76297243510813772261,0.14364244791546332,-0.06202763959906247,0.5689690963050447,0.34498516694264275,0.16768324941348975,0.3952700458012273,0.5979168258981133,0.30654401893725985,0.9170491411173105,-0.07229920072430923,8
110,-70289592331017797181,-0.2677430845311397,-0.1821428030823605,-0.772189274632336,-1.1281956390118264,-0.4365453395075693,0.12034151037777015,-0.5933434817286203,-0.6065626657134161,-1.0023755631012237,-0.677044644615985,5
111,-34166446515593483231,1.4866364798103242,1.5603729488584426,0.6629079908211328,1.1643479307538682,1.0489408303669474,0.2573721368664329,0.794178102633553,1.3405498465033547,1.1153331263832549,1.4451023709452808,1
112,65322326680897254201,-0.28072369599183433,0.22641792904744934,0.43239639581627104,0.24214677923980546,0.2047658703942041,0.32588745011076475,0.2966785871879055,0.16761605646427674,0.4249118623716553,-0.14207752117334846,2
113,57850509064744438651,-0.20184151865377173,0.0005675864415291802,0.5234448628087868,0.6969767216003225,0.4916108503332627,0.415217542062235,0.40256839231028135,-0.06463756018903123,0.44366845557248874,0.34526312958184874,3
114,-82008424561444448491,-1.1194708980674344,-1.1227629565572026,0.36302613525054406,-0.023728076772409002,0.05098205985653384,0.22094627412894025,0.15792642875168827,-0.9024474102169443,-0.11456348492848097,-0.7678672204385443,2
115,-90969119290336073991,-0.7090838741947296,-0.6135423339026569,0.5841438408037973,0.6351064720880457,0.23203250346825974,0.35537505327921093,0.5477104527797457,0.6787861168610545,0.48118164197415375,0.38735164032888875,7
116,32694336404087006011,0.010840807586826809,0.4048989114064346,0.3919304104862635,-0.01202289443224807,0.15023260424609403,0.21400801455989382,0.34505927401105996,-1.0159229215498393,0.7071539314889462,-1.4523593162719795,8
117,51725749043771083021,-0.9946573263299944,-0.9578160771259123,0.5631882412579015,0.45534831472129755,-0.09952975471225019,0.2001314954218019,0.4290408435908756,-0.475058334822958,0.3141586453762632,-0.07672957027662872,2
118,66826329259876739911,0.7497371522724755,0.6586633413007257,-2.614114214028555,-1.8413756773087404,0.374909660776308,-0.054849543740647586,-1.4806270212023263,-0.6351966732460149,-1.4159137846243421,-0.3691339607297466,0
119,11256404317774634421,0.5959668318919479,0.4302753543958638,-2.548356987867294,-1.664125773300597,0.44144024547700217,-0.023627375679940017,-1.4824527074975395,-0.010551101516343218,-1.4775425908556492,0.22232037450496958,0
120,-20740390143921326951,-1.278233761317459,-0.7607257032413458,0.4735849880271707,0.36170685600001473,0.3280110518889325,-0.1623925670608651,0.43177937303369535,0.43168523704269424,0.004228272010125204,0.07168780972608994,2
121,91125107876415622331,-0.19485195863647473,0.141829785749352,-0.6912573039723218,-0.8832228943213274,0.1644112534446023,0.2148752970060245,-0.4892793629014576,0.12095322937411374,-1.1613600197559002,0.23671907555000912,9
122,57435289639729517981,-1.5707967734700197,-1.6379047492426144,-0.6471782842378497,-1.1181626255774033,-1.099669855868588,-0.24998809412007397,-0.6207287761568211,-1.0880381997800903,-1.1149151223062197,-1.4900174574667,5
123,-38423579663052210691,0.9514358842001793,0.7347926702690133,0.3912078036053706,0.11506194240377869,0.742463874614569,0.49674209199852903,0.6298663360643482,-0.15266062038183706,0.9867164872918318,-0.42451358013374624,8
124,12871286615429713851,1.0672628787725236,1.0553817333688023,0.7091548311982845,1.0088362225203096,0.27347778574082243,-0.4962963088212156,0.8562514366708074,1.0149705756697232,0.9027584034404863,1.0142489319821644,0
125,51806142326307625991,0.8535820439580256,0.9141195340609793,0.4981536219775327,0.15101357387712813,0.6977465963731189,0.6493838025175461,0.7731827102385984,-0.4421822521003438,1.020656989274291,-1.072455127160542,8
126,8397767590071746881,0.05876921913400424,-1.307165108947054,0.6896444454141736,0.5021690440819394,0.024806092105441494,0.36057874795599604,0.6225635908834944,0.3224518008998146,0.6535636652008531,-0.29049490117606713,2
127,-56627768477120817671,-0.8368929716538691,-0.34708968251365074,0.21633693842926816,0.2697375661844689,-0.21295894830031864,-0.6203176986179171,-0.03559631854093161,-0.12084505645672639,-0.9764736010619784,-0.3491972977443064,3
128,66976067608996830631,-2.592271044569233,-2.7536223593445173,0.4555198160048464,0.11757019576238421,-1.9831087674679697,-0.08607171180135612,0.3824858430629343,-1.6034503353668825,-0.06543907416439608,-1.8577381303092575,2
129,81243694714202732021,-0.20184151865377173,0.0005675864415291802,0.5234448628087868,0.6969767216003225,0.4916108503332627,0.415217542062235,0.40256839231028135,-0.06463756018903123,0.44366845557248874,0.34526312958184874,3
